Ship,Engine,Engine ID,Fuel Pump ID,Time Til Failure (hours),Fuel Tank Feed,Date,Density (kg/m3),Water Reaction Vol Change (ml),Flash Point (celsius),Filter Blocking Tendency,Cloud Point (celsius),Sulphur (%),Colony Forming Units (CFU/ml),Water content (mg/kg)
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2021-06-01,809.73,0.72,60.43,0.07,0.0,0.227,23.06,41.14
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2021-07-01,809.22,0.61,59.93,0.0,0.0,0.206,18.07,31.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2021-08-01,808.73,0.52,59.44,0.0,0.0,0.192,13.07,21.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2021-09-01,808.22,0.42,58.94,0.0,0.0,0.182,8.07,11.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG2,QNLZ_DG2,DG2_Pump_16,,FWD DG RU,2021-10-01,807.73,0.32,58.43,0.0,0.0,0.185,3.06,1.13
QNLZ,DG1,QNLZ_DG1,DG1_Pump_1,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_2,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_3,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_4,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_5,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_6,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_7,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_8,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_9,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_10,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_11,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_12,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_13,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_14,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_15,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG1,QNLZ_DG1,DG1_Pump_16,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_1,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_2,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_3,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_4,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_5,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_6,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_7,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_8,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_9,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_10,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_11,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_12,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_13,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_14,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
QNLZ,DG2,QNLZ_DG2,DG2_Pump_15,,FWD DG RU,2021-11-01,807.23,0.22,57.94,0.0,0.0,0.169,0.0,0.0
